200|3.450
201|3.942
202|3.273
203|2.297
204|3.556
205|4.082
206|2.957
207|3.500
208|3.637
209|3.211
210|3.954
211|4.000
212|3.816
213|4.176
214|3.227
215|4.462
216|3.268
217|3.533
218|3.118
219|3.321
220|4.235
221|3.318
222|4.095
223|3.417
224|3.420
225|3.431
226|3.438
227|3.182
228|3.958
229|3.402
230|4.092
231|4.506
232|3.577
233|4.524
234|4.227
235|4.083
236|3.694
237|3.386
238|3.820
239|4.089
240|3.316
241|3.956
242|3.206
243|3.654
244|4.030
245|2.725
246|3.955
247|3.833
248|4.154
249|3.920
250|3.533
251|3.655
252|3.936
253|3.905
254|3.889
255|4.010
256|3.840
257|4.429
258|3.704
259|4.082
260|3.328
261|3.535
262|3.393
263|3.644
264|2.791
265|4.231
266|4.513
267|3.385
268|3.361
269|3.913
270|4.220
271|3.968
272|3.675
273|3.725
274|4.280
275|4.329
276|3.333
277|3.647
278|4.013
279|2.838
280|3.923
281|3.932
282|3.455
283|4.952
284|3.066
285|4.200
286|3.794
287|3.756
288|4.545
289|3.897
290|3.192
291|4.099
292|3.781
293|3.289
294|3.500
295|3.803
296|3.558
297|4.029
298|3.762
299|4.146
300|4.187
301|3.811
302|2.883
303|3.861
304|3.714
305|2.664
306|3.929
307|4.607
308|3.420
309|4.041
310|3.388
311|4.133
312|3.689
313|4.000
314|3.744
315|3.824
316|4.164
317|3.812
318|4.062
319|3.274
320|4.250
321|3.249
322|4.484
323|3.798
324|3.233
325|4.088
326|3.344
327|3.681
328|3.061
329|2.707
330|4.100
331|3.792
332|4.321
333|3.304
334|3.875
335|2.458
336|4.282
337|3.456
338|3.682
339|4.000
340|3.558
341|4.200
342|3.643
343|4.068
344|3.042
345|4.368
346|4.350
347|3.846
348|3.722
349|3.182
350|3.940
351|3.707
352|3.483
353|3.778
354|3.587
355|3.440
356|4.312
357|3.239
358|3.860
359|3.842
360|3.642
361|3.750
362|3.349
363|3.735
364|3.318
365|3.243
366|4.063
367|4.182
368|3.804
369|3.319
370|3.745
371|3.403
372|4.522
373|3.476
374|4.293
375|4.125
376|4.108
377|3.898
378|3.533
379|4.280
380|3.736
381|4.111
382|4.023
383|3.562
384|3.529
385|3.991
386|3.333
387|3.722
388|3.913
389|3.328
390|3.782
391|3.688
392|3.532
393|3.621
394|3.300
395|3.833
396|3.543
397|3.846
398|3.810
399|4.240
400|3.742
401|3.903
402|3.602
403|3.798
404|4.179
405|3.763
406|3.325
407|3.440
408|4.331
409|3.928
410|4.039
411|3.286
412|4.379
413|4.372
414|3.156
415|3.894
416|3.714
417|3.941
418|3.400
419|3.942
420|4.380
421|4.267
422|3.270
423|2.360
424|3.745
425|3.660
426|3.816
427|4.095
428|3.718
429|3.355
430|3.880
431|3.682
432|3.017
433|3.444
434|4.029
435|3.857
436|3.858
437|4.341
438|3.534
439|3.945
440|3.591
441|3.946
442|3.858
443|3.615
444|4.074
445|3.355
446|4.825
447|4.931
448|3.222
449|3.810
450|4.250
451|4.500
452|4.419
453|3.678
454|3.264
455|4.316
456|3.408
457|3.735
458|3.500
459|3.680
460|3.432
461|3.257
462|3.539
463|3.071
464|3.646
465|3.586
466|4.146
467|3.167
468|3.700
469|4.368
470|3.759
471|3.639
472|4.057
473|4.237
474|3.378
475|3.888
476|3.817
477|3.589
478|3.917
479|3.757
480|3.365
481|3.728
482|3.290
483|2.864
484|3.731
485|4.114
486|3.933
487|3.385
488|3.684
489|3.444
490|3.836
491|3.684
492|4.000
493|3.929
494|4.145
495|3.912
496|4.309
497|3.611
498|3.708
499|3.975
500|3.688
501|3.434
502|4.167
503|4.545
504|3.791
505|4.242
506|3.437
507|3.909
508|3.398
509|3.324
510|3.821
511|3.810
512|3.897
513|3.153
514|4.129
515|3.798
516|2.919
517|3.992
518|4.376
519|3.371
520|4.012
521|4.219
522|3.935
523|4.038
524|3.612
525|3.871
526|3.935
527|4.158
528|3.417
529|4.206
530|3.964
531|3.141
532|3.912
533|3.328
534|3.732
535|3.375
536|4.018
537|4.372
538|4.500
539|3.914
540|3.067
541|3.132
542|3.846
543|4.063
544|3.750
545|3.409
546|3.177
547|3.790
548|3.223
549|3.803
550|3.592
551|3.830
552|3.818
553|4.240
554|3.471
555|3.867
556|3.481
557|3.913
558|3.668
559|3.125
560|3.936
561|3.857
562|3.793
563|2.761
564|4.026
565|3.316
566|2.664
567|4.561
568|4.684
569|3.586
570|3.328
571|3.741
572|3.133
573|4.143
574|4.000
575|3.646
576|3.644
577|4.421
578|4.091
579|3.796
580|3.333
581|3.737
582|4.290
583|4.036
584|4.367
585|3.441
586|4.556
587|3.000
588|4.069
589|4.190
590|4.152
591|3.269
592|4.333
593|3.679
594|4.317
595|3.911
596|2.909
597|4.400
598|3.333
599|3.857
600|3.722
601|3.161
602|3.451
603|3.580
604|3.135
605|4.062
606|4.038
607|4.211
608|3.244
609|4.390
610|3.570
611|3.895
612|3.513
613|3.571
614|3.786
615|4.108
616|4.147
617|4.056
618|3.086
619|4.059
620|3.331
621|3.042
622|3.933
623|4.285
624|3.694
625|3.943
626|4.070
627|3.800
628|3.927
629|3.328
630|4.245
631|3.799
632|3.731
633|3.559
634|3.981
635|4.284
636|4.015
637|3.757
638|4.244
639|3.696
640|4.312
641|3.927
642|4.095
643|2.636
644|3.047
645|4.471
646|3.782
647|3.060
648|3.766
649|3.679
650|3.733
651|3.618
652|2.867
653|4.125
654|3.435
655|2.757
656|3.887
657|3.957
658|3.081
659|3.713
660|3.028
661|4.554
662|3.079
663|3.629
664|4.040
665|3.467
666|3.878
667|3.176
668|3.607
669|3.892
670|3.310
671|4.299
672|3.757
673|3.087
674|4.258
675|3.212
676|3.154
677|3.945
678|3.689
679|3.969
680|3.667
681|4.167
682|4.797
683|3.500
684|3.867
685|3.144
686|3.762
687|3.496
688|3.750
689|3.411
690|4.315
691|4.098
692|3.835
693|3.964
694|3.613
695|3.553
696|3.816
697|3.899
698|3.558
699|3.080
700|3.800
701|3.508
702|3.338
703|4.267
704|3.103
705|3.371
706|3.508
707|3.610
708|3.800
709|2.908
710|3.467
711|4.053
712|3.524
713|3.415
714|4.157
715|3.936
716|4.198
717|3.267
718|3.866
719|3.545
720|2.925
721|3.573
722|3.837
723|3.889
724|3.704
725|4.219
726|3.931
727|3.657
728|3.286
729|3.647
730|3.786
731|3.811
732|3.460
733|4.140
734|3.765
735|3.611
736|3.944
737|3.636
738|3.192
739|4.376
740|4.379
741|3.197
742|3.970
743|3.424
744|3.359
745|2.211
746|2.642
747|3.440
748|4.109
749|3.344
750|4.364
751|3.947
752|2.831
753|3.776
754|3.760
755|4.070
756|3.926
757|3.270
758|3.864
759|3.610
760|4.320
761|4.533
762|3.694
763|3.800
764|4.482
765|3.607
766|4.081
767|4.059
768|4.421
769|3.792
770|2.939
771|3.700
772|3.564
773|3.500
774|3.270
775|4.056
776|3.878
777|2.601
778|3.808
779|3.447
780|3.489
781|3.086
782|3.444
783|3.468
784|4.043
785|3.226
786|4.140
787|3.634
788|3.519
789|3.022
790|4.333
791|3.985
792|3.435
793|3.513
794|4.059
795|3.424
796|3.049
797|4.091
798|3.073
799|3.645
800|3.538
801|3.639
802|3.943
803|3.610
804|3.382
805|3.810
806|4.173
807|3.962
808|3.087
809|3.959
810|3.890
811|4.275
812|3.781
813|3.321
814|3.821
815|4.045
816|3.723
817|4.044
818|3.699
819|3.347
820|3.402
821|3.062
822|3.704
823|3.844
824|3.626
825|3.667
826|3.259
827|3.882
828|3.462
829|4.291
830|3.623
831|4.089
832|3.526
833|4.125
834|4.205
835|2.864
836|2.491
837|3.278
838|4.107
839|3.989
840|4.235
841|3.700
842|3.724
843|3.910
844|3.515
845|3.951
846|3.936
847|3.653
848|4.091
849|3.290
850|3.588
851|3.550
852|4.115
853|3.943
854|3.069
855|3.421
856|3.571
857|4.200
858|4.185
859|3.508
860|3.212
861|4.048
862|3.652
863|4.347
864|4.082
865|3.788
866|3.357
867|3.765
868|3.576
869|3.480
870|3.607
871|4.029
872|3.671
873|3.869
874|3.864
875|4.045
876|3.943
877|3.332
878|4.211
879|4.097
880|3.582
881|2.955
882|4.177
883|3.321
884|4.013
885|4.240
886|3.630
887|3.526
888|3.772
889|2.839
890|4.044
891|3.719
892|3.923
893|3.218
894|4.509
895|4.160
896|3.960
897|3.568
898|3.944
899|3.539
900|3.750
901|3.577
902|4.316
903|3.552
904|3.352
905|3.816
906|3.500
907|4.062
908|3.500
909|3.839
910|3.569
911|3.878
912|3.647
913|3.200
914|4.188
915|2.973
916|3.977
917|4.182
918|2.947
919|3.954
920|3.371
921|3.706
922|3.646
923|3.500
924|4.038
925|3.056
926|4.361
927|3.191
928|4.349
929|3.731
930|3.064
931|4.096
932|4.667
933|3.816
934|2.945
935|3.510
936|3.500
937|3.802
938|3.750
939|3.794
940|3.165
941|2.045
942|4.000
943|4.250
944|3.857
945|3.669
946|4.385
947|2.667
948|3.763
949|3.966
950|2.977
951|4.500
952|4.048
953|4.687
954|3.790
955|3.630
956|4.000
957|4.267
958|4.048
959|3.697
960|3.902
961|3.769
962|4.075
963|3.441
964|3.774
965|4.098
966|3.634
967|3.625
968|4.062
969|4.300
970|3.151
971|3.354
972|3.259
973|3.416
974|3.787
975|3.276
976|3.372
977|3.764
978|3.971
979|3.983
980|3.243
981|3.343
982|4.125
983|4.097
984|3.560
985|4.233
986|3.824
987|3.964
988|3.793
989|4.735
990|3.556
991|3.766
992|3.333
993|3.457
994|4.133
995|3.921
996|3.987
997|3.826
998|4.159
999|3.170
1000|4.136
1001|3.641
1002|4.154
1003|4.182
1004|3.188
1005|4.164
1006|3.029
1007|4.120
1008|3.949
1009|3.927
1010|2.499
1011|3.621
1012|3.140
1013|3.833
1014|3.700
1015|3.751
1016|3.850
1017|3.300
1018|4.134
1019|3.019
1020|4.043
1021|4.692
1022|3.638
1023|4.125
1024|3.500
1025|3.885
1026|4.000
1027|3.889
1028|3.979
1029|3.186
1030|3.581
1031|4.049
1032|3.963
1033|3.286
1034|3.532
1035|3.806
1036|4.308
1037|3.633
1038|3.949
1039|2.864
1040|4.257
1041|4.313
1042|2.714
1043|4.107
1044|3.772
1045|3.414
1046|3.950
1047|3.850
1048|4.031
1049|3.643
1050|2.900
1051|3.480
1052|4.358
1053|3.408
1054|3.851
1055|3.403
1056|3.333
1057|3.718
1058|3.796
1059|2.907
1060|3.365
1061|3.900
1062|4.513
1063|4.139
1064|3.671
1065|3.757
1066|3.495
1067|3.961
1068|3.748
1069|2.817
1070|3.688
1071|4.482
1072|4.120
1073|4.283
1074|3.484
1075|4.094
1076|3.281
1077|4.037
1078|3.990
1079|3.583
1080|4.095
1081|4.154
1082|4.289
1083|3.000
1084|3.161
1085|3.519
1086|3.912
1087|3.856
1088|3.359
1089|4.018
1090|3.397
1091|2.615
1092|4.075
1093|3.327
1094|3.569
1095|3.929
1096|2.668
1097|3.515
1098|4.200
1099|3.487
1100|2.200
1101|3.333
1102|2.238
1103|3.511
1104|3.810
1105|4.039
1106|3.840
1107|3.710
1108|4.059
1109|3.135
1110|4.211
1111|4.192
1112|3.478
1113|3.984
1114|3.557
1115|3.186
1116|3.832
1117|3.781
1118|3.609
1119|3.813
1120|3.779
1121|3.957
1122|3.289
1123|3.261
1124|3.819
1125|3.279
1126|3.750
1127|3.240
1128|3.256
1129|4.146
1130|3.905
1131|4.793
1132|4.346
1133|3.440
1134|4.454
1135|3.847
1136|3.364
1137|3.771
1138|3.743
1139|3.931
1140|3.755
1141|3.371
1142|3.386
1143|4.262
1144|3.647
1145|3.444
1146|2.811
1147|3.556
1148|3.739
1149|3.343
1150|2.602
1151|3.797
1152|2.610
1153|2.700
1154|3.222
1155|3.255
1156|3.579
1157|4.294
1158|3.640
1159|2.615
1160|3.118
1161|4.080
1162|3.573
1163|3.640
1164|3.478
1165|3.661
1166|3.600
1167|3.418
1168|3.425
1169|2.787
1170|3.981
1171|4.500
1172|3.483
1173|3.260
1174|3.111
1175|4.123
1176|4.230
1177|4.016
1178|3.571
1179|3.737
1180|4.483
1181|2.814
1182|3.438
1183|3.696
1184|3.324
1185|3.606
1186|4.372
1187|3.500
1188|4.083
1189|3.789
1190|4.095
1191|4.289
1192|4.318
1193|2.791
1194|3.305
1195|3.737
1196|3.888
1197|4.167
1198|3.753
1199|3.669
1200|3.433
1201|3.750
1202|3.540
1203|3.713
1204|3.519
1205|4.000
1206|3.661
1207|2.397
1208|4.000
1209|3.438
1210|3.933
1211|3.927
1212|3.963
1213|3.722
1214|3.111
1215|3.989
1216|3.718
1217|4.250
1218|3.433
1219|3.674
1220|3.335
1221|3.994
1222|3.259
1223|4.043
1224|4.065
1225|4.045
1226|3.438
1227|3.803
1228|3.860
1229|4.000
1230|3.965
1231|3.805
1232|4.280
1233|3.938
1234|4.167
1235|3.667
1236|3.389
1237|3.957
1238|3.743
1239|3.871
1240|3.174
1241|4.318
1242|3.652
1243|3.622
1244|3.415
1245|4.321
1246|3.602
1247|3.857
1248|3.595
1249|4.105
1250|4.250
1251|3.314
1252|4.032
1253|3.621
1254|4.184
1255|3.845
1256|4.240
1257|3.421
1258|4.273
1259|4.213
1260|3.798
1261|3.865
1262|3.476
1263|3.167
1264|3.588
1265|3.241
1266|3.331
1267|3.593
1268|4.267
1269|4.280
1270|3.136
1271|4.237
1272|3.549
1273|4.026
1274|3.864
1275|4.522
1276|4.180
1277|3.517
1278|3.962
1279|2.941
1280|3.872
1281|3.535
1282|4.125
1283|3.194
1284|3.390
1285|3.921
1286|3.519
1287|3.892
1288|3.804
1289|4.333
1290|4.116
1291|3.823
1292|3.500
1293|3.444
1294|3.928
1295|3.806
1296|3.895
1297|3.437
1298|3.810
1299|3.876
1300|3.447
1301|3.827
1302|4.277
1303|3.342
1304|3.939
1305|4.375
1306|4.179
1307|4.375
1308|3.671
1309|3.944
1310|3.778
1311|3.460
1312|3.350
1313|3.409
1314|2.736
1315|4.541
1316|3.333
1317|3.683
1318|3.000
1319|3.045
1320|4.022
1321|3.316
1322|4.147
1323|3.720
1324|4.070
1325|3.996
1326|3.828
1327|3.500
1328|3.576
1329|3.373
1330|4.278
1331|3.992
1332|3.400
1333|3.753
1334|4.043
1335|3.171
1336|4.111
1337|3.784
1338|4.086
1339|2.800
1340|2.201
1341|2.232
1342|2.986
1343|4.396
1344|3.729
1345|3.673
1346|3.500
1347|3.762
1348|3.791
1349|4.647
1350|3.787
1351|4.133
1352|3.627
1353|3.080
1354|3.414
1355|4.190
1356|2.731
1357|2.901
1358|3.266
1359|3.763
1360|3.524
1361|4.198
1362|3.517
1363|4.375
1364|4.070
1365|3.585
1366|3.561
1367|3.786
1368|4.176
1369|3.804
1370|3.195
1371|4.176
1372|3.071
1373|3.828
1374|3.902
1375|3.936
1376|3.905
1377|2.834
1378|4.630
1379|3.120
1380|3.292
1381|3.574
1382|4.107
1383|3.373
1384|3.588
1385|3.824
1386|4.000
1387|3.691
1388|4.024
1389|3.805
1390|3.837
1391|3.482
1392|3.433
1393|4.267
1394|2.905
1395|3.811
1396|3.689
1397|3.476
1398|3.767
1399|3.683
1400|4.196
1401|4.227
1402|4.079
1403|4.020
1404|2.808
1405|3.857
1406|3.600
1407|4.103
1408|3.167
1409|4.258
1410|4.161
1411|3.617
1412|3.389
1413|3.871
1414|3.793
1415|3.711
1416|3.647
1417|3.455
1418|3.018
1419|2.575
1420|3.766
1421|3.710
1422|3.029
1423|4.206
1424|3.412
1425|3.703
1426|3.531
1427|3.639
1428|4.146
1429|3.389
1430|4.228
1431|3.375
1432|3.556
1433|3.300
1434|2.428
1435|3.593
1436|3.942
1437|4.545
1438|3.559
1439|4.174
1440|3.444
1441|3.556
1442|3.362
1443|4.258
1444|3.500
1445|2.792
1446|4.494
1447|3.241
1448|3.775
1449|2.810
1450|2.965
1451|3.925
1452|4.200
1453|3.636
1454|3.824
1455|3.792
1456|3.882
1457|3.955
1458|4.065
1459|4.125
1460|3.364
1461|3.282
1462|3.367
1463|3.663
1464|3.674
1465|3.746
1466|3.632
1467|3.471
1468|3.605
1469|3.880
1470|2.707
1471|3.714
1472|3.624
1473|3.010
1474|3.903
1475|3.935
1476|3.709
1477|4.154
1478|3.880
1479|4.273
1480|3.382
1481|4.456
1482|3.271
1483|3.073
1484|3.608
1485|3.833
1486|3.553
1487|3.281
1488|3.875
1489|2.546
1490|4.126
1491|3.233
1492|3.200
1493|3.933
1494|3.897
1495|2.628
1496|2.866
1497|3.911
1498|3.826
1499|4.010
1500|3.934
1501|3.725
1502|3.417
1503|3.521
1504|3.667
1505|3.756
1506|3.819
1507|4.221
1508|3.455
1509|3.000
1510|3.577
1511|4.042
1512|3.308
1513|4.088
1514|3.812
1515|3.722
1516|3.150
1517|3.620
1518|4.421
1519|3.551
1520|4.111
1521|3.228
1522|3.661
1523|3.671
1524|3.802
1525|3.663
1526|4.200
1527|3.159
1528|4.130
1529|3.565
1530|3.866
1531|3.533
1532|4.160
1533|3.881
1534|3.812
1535|4.045
1536|4.107
1537|3.833
1538|3.946
1539|4.429
1540|3.819
1541|4.550
1542|3.709
1543|3.486
1544|3.718
1545|3.156
1546|3.744
1547|3.896
1548|3.658
1549|3.875
1550|4.091
1551|3.962
1552|3.714
1553|3.559
1554|3.833
1555|4.355
1556|3.258
1557|3.978
1558|4.200
1559|3.725
1560|3.508
1561|3.961
1562|2.867
1563|3.864
1564|3.153
1565|3.757
1566|3.500
1567|3.975
1568|4.000
1569|4.592
1570|3.615
1571|3.984
1572|3.171
1573|3.818
1574|3.683
1575|3.905
1576|3.842
1577|4.101
1578|4.292
1579|3.468
1580|3.586
1581|3.156
1582|3.412
1583|3.878
1584|3.383
1585|3.584
1586|4.423
1587|3.346
1588|4.216
1589|3.859
1590|3.839
1591|4.368
1592|3.648
1593|3.073
1594|3.786
1595|4.094
1596|3.500
1597|3.519
1598|3.521
1599|3.287
1600|3.449
1601|3.939
1602|4.095
1603|3.891
1604|4.111
1605|3.349
1606|3.848
1607|3.195
1608|2.088
1609|3.483
1610|3.955
1611|3.604
1612|3.778
1613|3.431
1614|3.438
1615|3.188
1616|3.129
1617|3.066
1618|4.139
1619|3.962
1620|3.929
1621|3.059
1622|3.750
1623|4.273
1624|3.050
1625|3.371
1626|3.440
1627|2.921
1628|3.758
1629|3.392
1630|2.226
1631|3.899
1632|2.813
1633|3.077
1634|3.619
1635|3.795
1636|2.933
1637|4.015
1638|4.300
1639|3.689
1640|2.516
1641|2.708
1642|3.397
1643|4.339
1644|3.053
1645|4.079
1646|3.306
1647|3.230
1648|3.458
1649|3.822
1650|3.629
1651|3.074
1652|3.190
1653|3.842
1654|4.459
1655|3.791
1656|3.368
1657|3.857
1658|3.415
1659|2.822
1660|3.980
1661|3.862
1662|3.579
1663|4.306
1664|3.333
1665|3.800
1666|3.394
1667|3.445
1668|4.000
1669|3.696
1670|4.727
1671|3.857
1672|3.700
1673|4.406
1674|3.765
1675|3.208
1676|3.514
1677|3.412
1678|3.454
1679|3.985
1680|3.569
1681|4.146
1682|4.476
1683|3.460
1684|4.102
1685|3.586
1686|3.455
1687|3.557
1688|3.676
1689|3.598
1690|3.483
1691|3.667
1692|4.509
1693|3.709
1694|3.770
1695|3.647
1696|3.672
1697|4.145
1698|3.940
1699|4.356
1700|3.429
1701|3.533
1702|4.540
1703|3.900
1704|4.179
1705|3.701
1706|3.886
1707|4.343
1708|3.941
1709|3.581
1710|3.645
1711|3.682
1712|3.517
1713|3.250
1714|3.518
1715|3.361
1716|3.574
1717|3.858
1718|4.600
1719|2.850
1720|4.083
1721|2.374
1722|4.262
1723|3.621
1724|4.159
1725|3.786
1726|2.377
1727|4.046
1728|4.162
1729|3.196
1730|3.500
1731|3.444
1732|4.500
1733|3.527
1734|4.259
1735|3.262
1736|3.277
1737|3.417
1738|3.774
1739|3.774
1740|4.019
1741|3.998
1742|3.649
1743|4.040
1744|4.099
1745|3.764
1746|4.454
1747|2.151
1748|3.545
1749|2.953
1750|3.121
1751|4.375
1752|3.864
1753|3.982
1754|2.773
1755|3.537
1756|3.263
1757|3.792
1758|3.942
1759|3.752
1760|3.865
1761|2.078
1762|3.828
1763|3.750
1764|4.090
1765|4.000
1766|3.150
1767|3.615
1768|3.469
1769|2.845
1770|3.329
1771|4.278
1772|3.500
1773|3.729
1774|3.258
1775|3.764
1776|3.267
1777|3.953
1778|3.532
1779|3.305
1780|2.965
1781|3.440
1782|3.600
1783|3.750
1784|3.098
1785|3.024
1786|4.095
1787|3.273
1788|4.000
1789|4.217
1790|3.915
1791|3.591
1792|3.967
1793|3.419
1794|2.450
1795|4.684
1796|3.971
1797|4.144
1798|3.642
1799|3.458
1800|3.667
1801|3.875
1802|4.113
1803|3.429
1804|3.424
1805|4.203
1806|4.241
1807|3.689
1808|3.458
1809|3.159
1810|3.839
1811|3.957
1812|3.790
1813|3.294
1814|3.579
1815|3.767
1816|4.122
1817|3.112
1818|3.500
1819|3.707
1820|3.759
1821|3.905
1822|3.943
1823|3.864
1824|3.437
1825|3.442
1826|3.711
1827|3.711
1828|3.395
1829|3.565
1830|4.217
1831|3.602
1832|4.000
1833|3.266
1834|4.039
1835|4.122
1836|4.190
1837|3.550
1838|3.095
1839|3.913
1840|3.833
1841|2.751
1842|4.194
1843|3.702
1844|3.600
1845|3.234
1846|4.083
1847|4.281
1848|3.706
1849|3.667
1850|3.885
1851|2.711
1852|3.476
1853|4.144
1854|2.832
1855|3.212
1856|4.689
1857|4.188
1858|3.897
1859|3.778
1860|3.368
1861|3.346
1862|4.444
1863|4.512
1864|3.222
1865|3.579
1866|4.073
1867|2.952
1868|3.667
1869|4.000
1870|3.754
1871|3.699
1872|3.923
1873|3.462
1874|3.660
1875|3.637
1876|3.538
1877|3.171
1878|3.788
1879|3.929
1880|3.363
1881|4.267
1882|3.798
1883|3.346
1884|3.865
1885|4.133
1886|3.850
1887|3.424
1888|3.654
1889|3.283
1890|3.547
1891|3.599
1892|4.294
1893|3.909
1894|4.292
1895|4.059
1896|4.212
1897|3.728
1898|4.000
1899|3.796
1900|3.742
1901|4.168
1902|3.714
1903|4.025
1904|3.267
1905|4.189
1906|3.700
1907|3.556
1908|3.235
1909|3.511
1910|3.643
1911|3.417
1912|2.499
1913|4.235
1914|3.611
1915|3.600
1916|3.917
1917|3.844
1918|2.833
1919|3.488
1920|3.381
1921|3.254
1922|3.494
1923|3.435
1924|3.074
1925|3.691
1926|4.118
1927|4.118
1928|3.858
1929|3.571
1930|3.217
1931|3.838
1932|3.710
1933|3.391
1934|3.043
1935|3.587
1936|3.818
1937|3.247
1938|3.079
1939|3.767
1940|4.600
1941|3.061
1942|2.978
1943|3.599
1944|3.889
1945|2.845
1946|3.887
1947|3.897
1948|3.246
1949|4.160
1950|3.578
1951|2.931
1952|3.465
1953|3.923
1954|3.883
1955|3.645
1956|3.000
1957|3.974
1958|3.294
1959|4.458
1960|3.936
1961|3.514
1962|2.662
1963|4.152
1964|3.706
1965|3.280
1966|4.441
1967|3.333
1968|2.689
1969|3.818
1970|3.488
1971|4.269
1972|4.364
1973|3.833
1974|3.766
1975|3.816
1976|3.888
1977|3.736
1978|3.533
1979|3.148
1980|3.484
1981|3.057
1982|3.439
1983|4.167
1984|3.606
1985|3.622
1986|4.588
1987|3.514
1988|3.526
1989|3.381
1990|3.741
1991|4.222
1992|2.877
1993|3.533
1994|4.227
1995|3.853
1996|3.957
1997|4.032
1998|3.905
1999|3.870
2000|3.833
2001|3.789
2002|4.158
2003|4.354
2004|3.779
2005|2.718
2006|3.844
2007|4.129
2008|3.965
2009|3.976
2010|2.471
2011|3.838
2012|2.855
2013|3.937
2014|4.333
2015|3.109
2016|4.034
2017|3.851
2018|3.930
2019|3.654
2020|3.516
2021|3.907
2022|3.857
2023|3.912
2024|3.289
2025|3.713
2026|3.569
2027|4.000
2028|3.714
2029|3.193
2030|4.000
2031|3.609
2032|3.680
2033|2.636
2034|4.310
2035|3.551
2036|3.961
2037|3.533
2038|3.818
2039|3.583
2040|3.361
2041|3.534
2042|3.246
2043|2.611
2044|4.158
2045|4.000
2046|3.712
2047|3.622
2048|4.074
2049|4.222
2050|3.937
2051|3.434
2052|2.957
2053|3.789
2054|3.431
2055|4.264
2056|4.191
2057|3.863
2058|3.378
2059|3.624
2060|3.077
2061|4.267
2062|4.071
2063|2.953
2064|4.056
2065|4.375
2066|4.045
2067|3.557
2068|3.939
2069|3.898
2070|4.415
2071|3.495
2072|4.025
2073|3.670
2074|3.429
2075|3.294
2076|3.409
2077|3.245
2078|3.778
2079|3.447
2080|4.280
2081|3.184
2082|4.357
2083|4.452
2084|3.927
2085|3.613
2086|3.652
2087|3.667
2088|3.938
2089|3.787
2090|3.830
2091|4.111
2092|3.582
2093|3.523
2094|4.125
2095|3.508
2096|4.198
2097|3.268
2098|3.289
2099|3.607
2100|3.748
2101|3.301
2102|2.619
2103|3.843
2104|3.119
2105|3.252
2106|2.266
2107|4.273
2108|4.647
2109|2.953
2110|3.301
2111|3.667
2112|3.564
2113|3.861
2114|3.706
2115|3.891
2116|3.568
2117|4.361
2118|4.551
2119|3.535
2120|3.454
2121|3.658
2122|3.620
2123|4.000
2124|4.263
2125|3.890
2126|2.930
2127|3.187
2128|3.867
2129|3.263
2130|3.321
2131|3.332
2132|2.611
2133|3.200
2134|3.674
2135|3.550
2136|3.898
2137|4.185
2138|3.787
2139|4.071
2140|3.823
2141|4.421
2142|3.475
